source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error,classprob_dsc_combmod_star,logg_gspphot,clase_real,e_Gmag,e_BPmag,e_RPmag,abs_mag_g
15808537666024576,51.139038135433125,10.168324135003665,3.4417227388783305,0.15764834,17.801966,19.424686,16.6056,2.819086,1426.134567885374,2.4009247,232.0292105710863,8.514339,1806.832733769667,8.345154,0.99296397,4.8852,Enana,0.0018277966095321474,0.039839890481371765,0.005014483809515284,10.485845119250053
44797921943486336,55.85198759597392,18.15903051325317,3.3840797232551223,0.014758772,11.985965,12.369005,11.424951,0.9440546,302385.29702507675,69.07239,154104.35049371741,77.00629,213391.90228408933,72.51246,0.99995166,4.2556,Enana,0.00024800111665013175,0.0005425267042537514,0.00036893047804470637,4.633168657453357
277860302172599424,71.25027129635443,57.293967630624536,1.2592157737436394,0.01404554,9.84669,10.571612,9.017487,1.5541258,2169055.347600784,321.66754,806811.1641113907,393.12717,1959583.40519599,339.16974,0.9999949,2.4581,Gigante,0.0001610076249078121,0.0005290186649913867,0.00018791575005466555,0.34719095441759684
287620593876356096,82.40462765994279,64.21971860491632,0.5640833060907621,0.011877057,12.382714,12.986345,11.641065,1.3452806,209826.75024632705,26.084337,87272.7440026043,35.445576,174876.80361853392,41.242973,0.999996,2.2407,Gigante,0.00013496737142546105,0.0004409539540966226,0.00025605166159995823,1.1394295532473606
188394548552438912,76.44751016681148,38.837716317324585,0.8765887030661871,0.018803673,11.579395,12.436251,10.658651,1.7775993,439732.48164237797,109.91916,144849.34665036682,91.69102,432212.9923046548,234.91136,0.9999985,2.3288,Gigante,0.0002713905291021428,0.0006872584490215036,0.000590086993987834,1.293374641364192
14895187100699136,47.32837750262367,9.890174133355012,0.9729680922616984,0.023701988,14.617326,15.173763,13.900208,1.2735548,26792.706598638095,8.222757,11638.895333882418,30.416033,21831.059683281073,27.006208,0.9999851,4.0421,Enana,0.0003332043968982424,0.0028372698485572456,0.001343069961181561,4.557817819847779
2165148849462912,45.14052553758766,4.1098047770968735,2.985921969103887,0.04675798,16.052374,17.109924,15.02879,2.0811338,7144.91807028338,4.1794705,1956.35401822754,27.048594,7720.4421493290965,21.781662,0.9976672,4.6404,Enana,0.0006350879211849827,0.015010911988457096,0.0030630823937553542,8.427766156853838
76914553510249728,29.84097728145462,13.035387410965376,0.6523557257920096,0.017457467,9.881751,10.787405,8.944215,1.8431902,2100130.692355788,952.97125,661386.0777309927,975.9479,2096390.7690163828,1677.7574,0.9999249,1.7895,Gigante,0.0004926554773670029,0.001602069720885057,0.0008688939516227189,-1.0458265465930534
328481645716463488,35.816778179950646,36.47038450359817,0.7616304263400976,0.014103791,12.657706,13.146258,12.006432,1.1398268,162878.61218263398,33.827263,75320.54298212209,49.757378,124906.66332131573,45.067757,0.9999834,3.3167,Gigante,0.00022548239339071507,0.0007172224568236957,0.00039173301164974493,2.0664286410252615
177645658457569280,63.976516253662105,37.12419264647773,0.47065973535706895,0.02313013,14.446871,15.154635,13.624452,1.5301838,31347.17287357441,5.4931793,11845.750591748621,13.587056,28143.463890922194,13.405509,0.99999666,3.3478,Gigante,0.0001902546303992577,0.001245296088131237,0.000517148890141666,2.81040603521933
47104525540505856,60.74385119660078,18.290150752675995,1.9989092726881528,0.059553728,16.238338,17.107674,15.321482,1.7861919,6020.208682957537,2.3950179,1960.411568806666,11.495502,5896.106844553151,11.607342,0.99996066,4.7132,Enana,0.0004319237139539381,0.006366350429856361,0.0021373579699248703,7.742303883608136
14605126484918912,49.25911778018549,10.35224450902888,2.702614463779416,0.039810073,15.525426,16.471539,14.573374,1.8981647,11608.505399609454,5.6006656,3522.0985550844357,11.449915,11743.804324862967,12.2285595,0.9999547,4.5835,Enana,0.0005238092587525925,0.003529478930678836,0.00113051500820292,7.68434544067976
343649271181288832,27.48594497922613,38.87413706364322,0.7654038364340033,0.01655845,9.425011,10.107726,8.629677,1.4780493,3198472.6232115813,1047.8363,1236876.5660069773,1246.1816,2800834.1395287793,977.97626,0.9999858,2.1454,Gigante,0.00035568097931589187,0.0010938677669303748,0.0003790973580304698,-1.1555361453058133
268623854742456832,86.46148018299888,56.80988629316268,1.1347456812246202,0.021932652,8.390495,9.487165,7.3436007,2.1435647,8293707.859553003,3208.8604,2190537.632602553,7457.908,9156256.267168958,22730.438,0.9999574,1.5972,Gigante,0.000420060573954093,0.0036963760930748307,0.0026952539633734365,-1.3350120071132565
1854330655896832,45.57659562693391,3.3264435730005153,1.4812041660865098,0.016690688,13.538015,13.88134,13.023736,0.857604,72400.33383124213,16.96223,38271.96949918221,33.724007,48939.96953370566,50.93759,0.9999498,4.2783,Enana,0.00025436200190427313,0.0009566832985629888,0.0011300158883571798,4.391089990055253
42263650721378048,53.82661796975156,14.994785399773827,2.170210228489499,0.053610742,16.048557,16.880606,15.056808,1.8237972,7170.075197837218,3.8964849,2416.4303352003208,14.34384,7523.760501357441,13.890384,0.99994546,4.6116,Enana,0.000590009656372316,0.006444674392694337,0.0020044218050953603,7.731066311682902
273579383711604736,73.8218498292909,55.45993052077419,0.514430544715755,0.01909131,12.984715,14.013188,11.988152,2.0250368,120520.39477368804,25.961462,33895.46870472991,27.242094,127027.48759116586,45.406208,0.99999946,2.1603,Gigante,0.0002338721124253782,0.0008725868863707621,0.0003880854530153155,1.5413482443372573
25129166454413056,38.34834806309086,10.736710586212432,0.7667333976583122,0.024055628,14.77839,15.116248,14.266857,0.849391,23098.863434780014,6.3176956,12272.06279456199,20.231728,15574.546239065465,29.482416,0.99998564,4.3143,Enana,0.00029694630437023146,0.001789885451462931,0.002055216166553495,4.2016108811943145
